havg,hmax,hv,savg,smax,sv,vavg,vmin,vv,magavg,magv,angavg,angv
2.234804719894175,12.785714285714304,0.6669668572857512,0.4558749833372433,4.0476190476190474,nan,1.9634555687351254,nan,0.3561430470411594,0.18728474102166992,0.6107691266024945,0.4161997888995493,0.7469252268003899
2.2567012715972523,12.642857142857162,0.15625630629637066,0.16253927829364853,4.0476190476190474,nan,1.6952177808899183,nan,0.16017840445792314,0.3655842528373629,0.5911999344073975,0.5654461235514294,0.7632022616306119
2.222303057184684,12.642857142857162,0.29358371556640694,0.5861280461456247,4.0476190476190474,nan,1.6245896478024227,nan,0.4514700606057221,0.4180389708686823,0.35624314222305303,0.46816446340408374,0.43727713908261856
3.0794845772661215,12.785714285714304,0.45112846751619134,0.7510450390456709,4.0476190476190474,nan,1.2138624090841765,nan,1.0258470571099676,0.47001956495172614,1.0104836704880409,0.8837907275310734,0.23344234084807639
2.2157440857855435,12.785714285714304,0.4121668252197643,0.44870185621200226,4.0476190476190474,nan,1.8150174115437818,nan,0.41531301860301617,0.6603984588484313,0.6751346499213682,0.5725666617986329,0.9343275629931505
2.622690765148568,12.785714285714304,0.3169842065962189,0.28247117317305986,4.0476190476190474,nan,1.8382850295853688,nan,0.12303831229240414,0.14756447952924817,0.8128754295366559,0.25408225936148016,0.43591948170124306
2.539438484764012,12.785714285714304,0.4340634617649665,0.5566706045878009,4.0476190476190474,nan,1.6549370692576462,nan,0.49920830710843844,0.629557590121505,0.456813421845544,0.7706970171318066,0.4080947610439151
2.648281140451623,12.785714285714304,0.8598844341150003,0.5163537225584123,4.0476190476190474,nan,1.712067455367154,nan,0.4917771815208882,0.2496351998510985,0.7123645830212018,0.430896636924351,0.6842832908585053
2.2049713549813656,12.785714285714304,0.5316782081726555,0.6532295432138812,4.0476190476190474,nan,1.6764289054137962,nan,0.6598039459335437,0.8010824941272597,0.6642238372016271,0.6342579154911014,0.9006008821133714
2.5051558461296786,12.000000000000018,0.5784879872134068,0.33341788483182927,4.0476190476190474,nan,2.091936425361494,nan,0.16021518363317483,0.44898574326228546,0.6904066548210378,0.5952818140988535,0.8528175958017457
2.5479049034139045,12.785714285714304,0.5776862028682738,0.521018903685985,4.0476190476190474,nan,1.7014336966646846,nan,0.5979316331652434,0.22234391906512838,0.6765563663923819,0.3627883945588232,0.8073803329797099
2.4096107191576634,12.785714285714304,0.40668237142924346,0.42489822428384616,4.0476190476190474,nan,1.8182354861585361,nan,0.34764878232713575,0.442072022045083,0.7095103762780178,0.7374859978764015,0.5494860996179439
2.327964220424542,12.50000000000002,0.20020612615924724,0.15302295031448362,4.0476190476190474,nan,1.7095651372398646,nan,0.2570623785207088,0.3348316745138872,0.3213505214918462,0.6722034943659996,0.4842035673087277
2.4411858800823985,12.000000000000018,0.19973112104771631,0.14277201505143292,4.0476190476190474,nan,1.7248848602954285,nan,0.19054915971531178,0.14106002018600977,1.0810115245472645,0.3405178159935312,0.6017993872921058
2.599182640646866,12.785714285714304,0.5597152900365202,0.986056904885805,4.0476190476190474,nan,1.4538851419047754,nan,0.9311999478165606,0.43189245224948547,0.7121193372843533,0.2628610320158726,0.8205927475618073
2.257751654929883,12.000000000000018,0.6278621999957628,0.4939493071865163,4.0476190476190474,nan,1.8726276234688466,nan,0.35210698502688564,0.5590966941596784,0.2883756373664698,0.6660517672581938,0.2784154288117151
2.5914520152692866,12.785714285714304,0.3969401583353283,1.1427720150514329,4.0476190476190474,nan,1.091936425361494,nan,0.8664174018036753,0.4521603883020908,0.3698664011444471,0.4221827667902418,0.4500416629785994
2.5957598628535643,12.785714285714304,0.41790050466627127,0.5390722721926824,4.0476190476190474,nan,1.5775468956763314,nan,0.5763816999450784,0.4412417785304025,0.6782834350698534,0.5123728799164657,0.713035264732371
2.3940986485711373,12.642857142857162,0.20471668350943834,0.1449311108704553,4.0476190476190474,nan,1.9124226768665893,nan,0.21516402096041576,0.15263288649687132,0.6274052931933163,0.288560682877807,0.5659947248518467
2.235319506895169,11.785714285714304,0.08658668436103005,0.17739648319101006,4.0476190476190474,nan,1.5637619591420935,nan,0.2572130534793818,0.07971411119188092,0.5332305049618582,0.19766263697682343,0.41269218820983433
2.489857585272255,12.785714285714304,0.6300158589960138,0.4595810729358779,4.0476190476190474,nan,1.6924467677826114,nan,0.5681753805050233,0.5010274235483257,0.6608386663501391,0.8035609842584077,0.7251162641165977
2.690585562651371,12.785714285714304,0.44984976161667284,0.6137621357118815,4.0476190476190474,nan,1.5492217633989083,nan,0.7604490601723006,0.8282607004523641,0.7002225799982645,0.5145093134976375,0.8359128012857939
2.649715024185116,12.785714285714304,0.4652063998318457,0.7192646779948892,4.0476190476190474,nan,1.5276412251418743,nan,0.9077103730928332,1.0486754966108307,0.5037559366878285,1.1708209445968347,0.4706732718013056
2.3454956396074556,12.785714285714304,0.29267452909839603,0.6678495401821881,4.0476190476190474,nan,1.3980374381723364,nan,0.5817615487796698,0.6887680029930897,0.8579776799090565,0.6970590921380284,0.4119838403909831
2.177893363295743,12.642857142857162,0.47724222404235844,1.0262745010252048,4.0476190476190474,nan,1.5560171669338294,nan,0.8693639883559261,0.49049796381377486,0.7017775513783174,0.5384699818012826,0.7377867992741555
2.333112571832589,12.000000000000018,0.18806872130059626,0.15645770841975248,4.0476190476190474,nan,1.696392393028615,nan,0.23414010977280836,0.44497538697723055,0.4753237336756756,0.8766263071954414,0.5401549865864238
2.3899283198960166,12.785714285714304,0.36499333454733596,0.5841232196552351,4.0476190476190474,nan,1.5783464525917261,nan,0.7870380629361826,0.64628440873379,0.7045462056346874,0.5440386757163269,0.7604692100181694
2.1553080113961443,12.785714285714304,0.38317665045761834,0.3084362980052653,4.0476190476190474,nan,1.6443058074808663,nan,0.39255506174373,0.3627542765019921,0.6797573903004214,0.6113280789127655,0.3520237129083602
2.5955932128933275,12.785714285714304,0.4229783175474554,0.5017707272809795,4.0476190476190474,nan,1.7120709871663344,nan,0.45571086268900907,0.1829793737819384,0.6875384137842423,0.3149703355634845,0.810908694647221
2.6739682954522,12.785714285714304,0.38962304642406625,0.2967492606189279,3.0476190476190474,nan,1.452041573031775,nan,0.43673116817910207,0.29137157494718574,0.7200442477178282,0.4359715715035568,0.6396241494919747
2.599581439447977,12.642857142857162,0.3052236878486955,0.44256663561616255,4.0476190476190474,nan,1.7710061883770432,nan,0.3158790081740792,0.3823994066705619,0.273985188114378,0.5606542353539414,0.3899042628810244
2.096029861799015,12.785714285714304,0.2626650127132164,0.2942420119660252,4.0476190476190474,nan,1.8433136096118952,nan,0.33937454620364593,0.46484296862677826,0.7690846059339581,0.7003897634839802,0.34303876018659163
2.2267771437445583,12.000000000000018,0.2353697219901369,0.3311847979654566,4.0476190476190474,nan,1.8127977704975695,nan,0.22763199995960173,0.5272583231436163,1.0214804609762203,0.47121605648704673,0.30767600079315527
2.6366886504889,12.785714285714304,0.4596075339767216,0.6056210666756233,4.0476190476190474,nan,1.5910468660320067,nan,0.9053667642072762,0.5299996281270952,0.6902505055845415,0.5139944429808639,0.6970469039917309
2.3636817803130334,12.785714285714304,0.2495729173483796,0.21793647041954678,4.0476190476190474,nan,1.7800705415860827,nan,0.05168732279314017,0.04867549661083058,1.2678629047270107,0.2260536075734189,0.193455313713202
2.362783074741487,12.785714285714304,0.6515774038135729,0.46808812854100607,4.0476190476190474,nan,1.924423990374968,nan,0.39313264731955133,0.30868173766673546,0.6245637740185993,0.41722726611414973,0.7739046857586483
2.509079714789019,12.785714285714304,0.8632070340117235,0.47652064406763767,4.0476190476190474,nan,1.5794352841734225,nan,0.5209892724857939,0.3653000204827014,0.6929188642577783,0.48271683809159766,0.719319934448988
2.4970600810181494,12.785714285714304,0.6086996975525953,0.8408285644971809,4.0476190476190474,nan,1.6985819681193326,nan,0.8014818541268521,1.0468189779953314,0.7167173404489092,0.6198247190867751,0.7702708758742753
2.7564411391571655,12.642857142857162,0.23474578760306886,0.7811718109420493,4.0476190476190474,nan,1.2647969149964595,nan,0.6965469941173323,0.29817036177877965,0.7166728985191393,0.498850129069978,0.7153672043128072
2.7502821089814726,12.785714285714304,0.8760570393906675,0.48070957933356023,4.0476190476190474,nan,1.7155604606614934,nan,0.4319115468663541,0.74538621858286,0.7183271731585346,0.6379581749874857,0.7625121488458978
2.5291660013014554,12.785714285714304,0.6840275411480181,0.5434944828204565,4.0476190476190474,nan,1.8114855773692995,nan,0.5047894049466901,0.531589751738478,0.6765489948442223,0.6365662363445072,0.7316760608290167
2.3307442814702743,12.785714285714304,0.4043793335566231,0.6754347198457703,4.0476190476190474,nan,1.6799392590286168,nan,0.7578519710920941,0.7456318182838291,0.7977300168005734,1.1363816165055218,0.31389054247298603
2.301274146506153,12.000000000000018,0.2050519074788443,0.14596210171328583,4.0476190476190474,nan,1.6970720155745338,nan,0.22373819535961034,0.41504664327112906,0.7428791775081733,0.7328819626792578,0.7235276593047048
2.4852298235084667,12.785714285714304,0.3376690323795467,0.6979240217505109,4.0476190476190474,nan,1.373505504304329,nan,0.5772707464984094,0.5288860934244906,0.26786290472701063,0.6979474178579348,0.487444898709899
2.461040460352804,12.785714285714304,0.40381728336812905,0.6106204567501539,4.0476190476190474,nan,1.4888339126156835,nan,0.7667693078158043,0.4254293258121264,0.5916334027032638,0.7008252409758217,0.7989746819258651
2.6379757925880107,12.785714285714304,0.7491031505380967,0.5912067304571205,4.0476190476190474,nan,1.746642203167737,nan,0.5497547428843779,0.6695029025077983,0.6667100335789967,0.7244059895565779,0.6926831651979224
2.316656818722673,12.785714285714304,0.5393130265597328,0.7773331605558892,4.0476190476190474,nan,1.636075689477849,nan,0.7732341753303801,0.6790500530734009,0.7500342573208644,0.5948081259354493,0.8784372909113948
2.347905925127466,12.785714285714304,0.1909986850375333,0.19083224614962915,4.0476190476190474,nan,1.7835059737741548,nan,0.02584705710996746,0.05322262605620337,0.7221469109500858,0.17082094459683472,0.342464923945079
3.096029861799015,12.000000000000018,0.6892580731940197,0.5815450286572496,4.0476190476190474,nan,1.830603959552296,nan,0.6789643599988596,0.5003846514842206,0.6953437492009358,0.6792234315482181,0.8346893332225568
2.5762748023212394,12.785714285714304,1.0865866843610301,0.23529951213245762,4.0476190476190474,nan,1.8670882789635193,nan,0.21482481709056456,0.44724086494881415,0.327375060985828,0.5581520520279767,0.8216787742008755
2.322463764393255,12.785714285714304,0.4644811102084709,0.6501671636033817,4.0476190476190474,nan,1.3010334152798086,nan,0.8435698337568219,0.5427645381325638,0.8444250886176156,0.6803281104879365,0.3029460401851893
2.823081193370925,12.785714285714304,0.8259956924792624,0.4243788110363384,4.0476190476190474,nan,1.7129146877307218,nan,0.4017991830585187,0.3137891806452243,0.7021603048404509,0.43795874578517835,0.77610059842497
2.1981415346458153,12.000000000000018,0.27927008336510106,0.19115559119918593,4.0476190476190474,nan,1.8567501223785912,nan,0.12255693108756308,0.4833620376116447,0.7500855746368986,0.744342617865103,1.193455313713202
2.532642224341987,12.785714285714304,0.5429994705862194,0.7323332654689725,4.0476190476190474,nan,1.8108609486408334,nan,0.6566820360074297,0.8097625612230365,0.6926979304538023,0.8442343404596125,0.9286338345975435
2.88609323469635,12.785714285714304,0.9632891538099572,0.3881018253308202,4.0476190476190474,nan,1.4125781596739286,nan,0.4276624908031965,0.1611432074489583,0.6372624706881286,0.33410990282949765,0.4745943329209259
2.391927610717592,12.785714285714304,0.4638624943576091,0.1809414828395595,4.0476190476190474,nan,1.8801670600757798,nan,0.22735263726893098,0.25168219268723985,0.3947633443317659,0.28124428708057975,0.8055448941545283
2.3245498850604576,12.785714285714304,0.21128737615725474,0.1677863545190568,4.0476190476190474,nan,1.8726826142990345,nan,0.24498706241922655,0.2722529827506659,0.7050142989428226,0.3473963144236047,0.6127952479305103
2.3025047178629605,12.785714285714304,0.3541314825506915,0.43652876260473655,4.0476190476190474,nan,1.872066904259679,nan,0.5174157211255855,0.2144360120511023,0.7117035536160431,0.3136644007555162,0.6643782052426347
2.637309097904451,12.785714285714304,0.5619354773689421,0.6378190620312608,4.0476190476190474,nan,1.704111810992378,nan,0.8070941591495425,0.4526082043991859,0.722725010438449,0.6231398131427334,0.7328012987869996
2.4727266893015267,12.785714285714304,0.6311436696557581,0.35675184423014195,4.0476190476190474,nan,1.7879445197194581,nan,0.4620123572245219,0.3134566126559835,0.687467179112123,0.37209724270835826,0.7452898074848854
2.681428751598737,12.785714285714304,0.46319526309300935,0.6729388696811438,4.0476190476190474,nan,1.4941868971027081,nan,0.8634923825796397,0.5665947006508831,0.6935448079289082,0.41364067144357913,0.7407401057398564
3.0591257332133006,12.785714285714304,0.9176107719088737,0.44180705027308825,4.0476190476190474,nan,1.2562554353529478,nan,0.5749866658370945,0.5979981181819264,0.7724157660191229,0.3331682368835642,0.5383874374448068
2.4152467800018136,12.785714285714304,0.4845066081000034,0.6265329756230659,4.0476190476190474,nan,1.4753321878827204,nan,0.6104058482453208,0.6445147463629033,0.6886537148447369,0.6094701870130995,0.6580880836204314
2.443476935509707,12.785714285714304,0.34040049929277716,0.47015668716854175,4.0476190476190474,nan,1.599372491122588,nan,0.918554466054328,0.7893304588009696,0.7115069317449396,0.6266433768119926,0.7600103580380596
