3367551160320.0	179.0	0.0	5144.97489630645	8789944320000.0	255.0	0.0	25149.717109985417	11189661327360.0	255.0	2.0	13427.508857606954	4591.25	5408.392163090532
3369659105280.0	179.0	0.0	5107.05542463983	8513350041600.0	255.0	0.0	23485.38410700614	11189965025280.0	255.0	2.0	13427.79190996508	4680.0	6626.586533032185
3352073256960.0	179.0	0.0	4979.9859145296095	8206694338560.0	255.0	0.0	21763.159917363624	11151694417920.0	255.0	2.0	13404.250360643166	5149.75	8378.375976378693
3384557076480.0	179.0	0.0	4898.798511168098	7731611504640.0	255.0	0.0	19462.840075392884	11254628106240.0	255.0	2.0	13140.306807200051	5457.75	12669.3926753474
3467611668480.0	179.0	0.0	4854.016929111416	7224884613120.0	255.0	0.0	17328.124505213473	11425793802240.0	255.0	2.0	12879.089894701578	5924.25	17634.391080314566
3539280814080.0	179.0	0.0	4772.665394531186	6817716879360.0	255.0	0.0	15921.566282401232	11559147601920.0	255.0	2.0	12627.85029865801	6805.0	18541.07155633461
3736245227520.0	179.0	0.0	4692.692969665538	6196393881600.0	255.0	0.0	14497.395258235094	11925774213120.0	255.0	1.0	12516.543464622986	7629.25	28575.098026809148
4121905827840.0	179.0	0.0	4479.668784800646	5255877365760.0	255.0	0.0	12044.103912642173	12493829529600.0	255.0	1.0	11977.30417112467	7990.5	41624.70256617019
4640871936000.0	179.0	0.0	3946.234630871975	4286161612800.0	255.0	0.0	10060.948881279935	13305301585920.0	255.0	1.0	11286.811645085301	7110.5	51989.95860165446
4887575285760.0	179.0	0.0	3365.5111609152164	3449662894080.0	255.0	0.0	8111.897272069729	13911249469440.0	255.0	1.0	10163.306242524528	5340.5	52291.93914746359
5128557772800.0	179.0	0.0	2803.8316850587003	2617163059200.0	255.0	0.0	5983.511774330573	14454076968960.0	255.0	1.0	8893.965919283008	3376.5	43710.006316826315
5237152604160.0	178.0	0.0	2257.895547608884	2194316820480.0	255.0	0.0	4788.512888447697	14685481328640.0	255.0	4.0	7812.6647131084455	2547.25	27582.071060992323
5179639480320.001	178.0	0.0	1965.07475752057	2094526955520.0	255.0	0.0	4749.408881705856	14834649968640.0	255.0	2.0	7242.4947459288815	2733.5	12804.235879151352
