havg	hmax	hmin	hv	savg	smax	smin	sv	vavg	vmax	vmin	vv	frame_edges_comp	frame_comp
4805300355072.0	179.0	0.0	32512.867198369135	2858473715712.0	255.0	0.0	50930.74368093169	13513947353088.0	255.0	2.0	88429.9505773904	2338.285714285714	1483.9277309499125
