havg,hv,savg,sv,vavg,vv,magavg,magv,angavg,angv
0.1963193143637663,0.9912453336694207,0.2597282633782679,5.646403146111469,0.5122916839001224,3.526670869396488,2.1388582388559977e-05,0.001239727528889974,0.0019443122344091535,0.08110479481518268
0.2013569371680964,1.1970885463636016,0.2532113071895426,5.744669524107048,0.5066420553768384,3.4615987409651945,1.2583822011947632e-05,0.0012225625356038412,0.0013526035123504697,0.08306452013552189
0.2004042809180965,1.1854059639156,0.25558207695057195,5.888862271995077,0.4998403920292075,3.34439920073475,1.2082235018412272e-05,0.0012860816955566406,0.0011989028664538637,0.0824955566227436
0.2022891284977532,1.2234045840220718,0.25490140637765524,5.853431624013982,0.4987457336345996,3.330508767085553,1.5247481067975362e-05,0.001263469950358073,0.001396214656997472,0.08183057457208634
0.20328727175245098,1.2386048348655032,0.2539381475949754,5.772700835175192,0.5065942071333741,3.474076652788649,1.786034107208252e-05,0.0012557486216227213,0.0012039276206633077,0.08414059937000275
0.20193626365910947,1.212350698831003,0.25200998097937083,5.672376534538212,0.515904048074959,3.611578301194899,1.7564294735590616e-05,0.0012838813781738281,0.0018091073853429406,0.08242222197353839
0.20278422385620906,1.2267306137841032,0.2527139476102941,5.690915311904869,0.515239444699755,3.6047028284489273,1.555432677268982e-05,0.0013742846171061198,0.001850273854797706,0.08477504022419452
0.2008897080524918,1.182279959663677,0.253968463796977,5.7603237463782,0.512227298049428,3.5443231171706615,2.0755443970362346e-05,0.001358920923868815,0.0018553819961380214,0.0823251824080944
0.201960134548611,1.210845698483846,0.2533464690563725,5.729525110717664,0.5137820140165441,3.5708474484786263,1.7643139759699504e-05,0.0012512825012207032,0.001584931806428358,0.08251385919749737
0.18857999693627453,1.1373430036637469,0.23227362515318625,2.7645033922987334,0.5448102870966094,4.949524229793531,4.25838311513265e-05,0.0012227348327636719,0.0029267866327427326,0.10397575125098228
0.18582786828533496,1.2081244553079553,0.23535772875816988,3.0896323698693267,0.5269342288347632,4.8068518900449115,4.65622345606486e-05,0.001251312764485677,0.003808215643512085,0.10310227684676647
0.18583312040441183,1.2064979793769595,0.23383518637663392,2.988307338061322,0.5272178109681374,4.816050146123915,3.664826552073161e-05,0.0013371714274088542,0.0027729984046891334,0.10303182043135166
0.17750130897671568,1.1473962412075085,0.20055819035947703,1.7268554220061865,0.5774696065665846,3.431484548043281,2.2717912991841633e-05,0.0014705448150634766,0.0024091402417980136,0.12079402036964894
0.1779757438470181,1.1744575923392246,0.1972637812755311,1.6902029276027155,0.5807462058312907,3.4890640305063934,2.1115487813949584e-05,0.0013345959981282552,0.0022977085784077643,0.12003095723688602
0.16869894799325985,1.8661749801728378,0.21976307725694444,4.613837949427585,0.5344509202665442,8.371822616633803,6.883931954701741e-05,0.0013925042470296224,0.005142773296684027,0.10271507114171982
0.1766280804483252,1.9952100016209429,0.20533332950367642,4.164043418440528,0.5355937143841911,8.405310334432246,6.572415033976236e-05,0.0013140955607096353,0.0035422089672647416,0.11488253891468048
0.2064897019250409,0.6057654121537706,0.1969388463796976,5.786281084319018,0.48163849545547394,8.17585729411505,2.5219589471817018e-05,0.001351055653889974,0.0021534183248877524,0.07798323042690754
0.21215490400326795,0.6573753119982,0.19812845511642152,6.0802970372741525,0.47555627029718156,8.108589582463235,2.4180511633555095e-05,0.001160201899210612,0.0018972342740744353,0.06116956539452076
0.20992848983864382,0.6444001463768737,0.2028085383476307,6.386273416241706,0.4764162418300656,8.161654059961423,2.022187908490499e-05,0.0009132113138834635,0.001928770545637235,0.06966389197856188
0.20562661675347227,1.6908482633561828,0.24094953239889705,3.055644328885757,0.5406297012867648,5.200926103867418,3.6039324601491294e-05,0.0012104872385660806,0.002168343273224309,0.1061778337135911
0.2370045001021242,1.4245497741592215,0.2545625517003676,6.163355686847793,0.5693713309334151,6.564661018752544,2.9328731695810953e-05,0.0012928375244140625,0.0034172153600957244,0.10007203239947557
0.2722070766952615,2.039825195541855,0.3294438523794933,7.568634769122701,0.5091806802747141,8.397610646519132,5.203007459640503e-05,0.0012678475697835286,0.005563474104274064,0.09911726027727127
0.22689506204044127,1.270639806396691,0.27607450239991826,12.720866722175913,0.46324689440359457,6.46357754962741,3.7755823135375975e-05,0.0012385452270507814,0.003254536496824585,0.0883082927018404
0.24712764195261447,2.06833521690055,0.3058508190359476,9.792514379555188,0.4778359912428511,7.153643184622419,6.307063500086467e-05,0.0013005456288655598,0.0032842174160759895,0.09523869387805461
0.2619386541309232,2.0354225489971074,0.2650520032935049,3.9979245491743716,0.5347392801521652,6.892244788903565,9.461009502410889e-05,0.0012801803588867189,0.004420558218844235,0.09932131014764309
0.2466691955167484,1.7223121926238847,0.27722503944546556,3.8162797290542083,0.5078498050704656,6.814211871224982,5.727591117223104e-05,0.0013229508717854817,0.0027317610511090606,0.10003803133964538
0.24631779513888893,1.6487560080991428,0.2477605140676061,6.667346008998186,0.5188642576848448,5.655709143618858,4.45082147916158e-05,0.0012370086669921876,0.003913825907511636,0.09180998910218477
0.21985611034517968,1.0131732716166133,0.22986081750408494,6.810993259398334,0.5580094053819444,6.7141393424076625,7.263459265232086e-06,0.0015700201670328776,0.0007541211176430807,0.08539434924721717
