havg,hv,savg,sv,vavg,vv,magavg,magv,angavg,angv
0.22549992085375814,1.4749281941179728,0.3552345069955066,9.667149366112056,0.4425384569035948,8.679901591897078,9.291158119837442e-06,0.00037287928263346357,0.0015963210491463542,0.1027199000120163
0.2270515351817812,1.5868136986257628,0.3486638581239788,9.820092059094524,0.4434893198529412,8.87838231034715,1.1762601799435085e-05,0.00043383492363823785,0.0013160900195362047,0.09710085824131966
0.23290432585273696,1.6159064357016601,0.3551103547538808,9.820151124864953,0.4390064220792483,9.022823032996895,9.869920545154147e-06,0.000409153323703342,0.002087816204293631,0.1011925496906042
0.234008479370915,1.612383647243783,0.3504184829452613,9.732845159412921,0.4579818064491423,10.006223771797416,1.3818176587422689e-05,0.00042867418924967445,0.002474505931022577,0.10623535223305225
0.23249069035947714,1.3487290244861905,0.3219328158190359,9.658482707531652,0.4471489492698122,7.618355600767681,1.1706601248847114e-05,0.000436167483859592,0.0018446999840671197,0.10511211149394512
0.2345878177338643,1.1765017936637339,0.2762092887050652,9.054592269725015,0.47651498863868436,6.752837812850978,1.7424771520826553e-05,0.0003905120849609375,0.0021968630305491386,0.10153432570397854
0.2347031825725081,1.4637322781087547,0.3058480736825981,8.746593389481141,0.46102092907475484,7.53784899737361,9.52139033211602e-06,0.00040359306335449217,0.0016113736509578303,0.10051648840308189
0.23061201771854575,1.5210186206724838,0.3390168696384805,9.657837911746588,0.4226917476000817,8.035488976172594,6.920825772815281e-06,0.00042436904907226564,0.002959108259528875,0.09998282700777054
0.22532386935763882,1.5650726839239135,0.3680277353962418,9.884929334210431,0.4325725980392155,9.08099420379377,2.005313105053372e-05,0.0004079998016357422,0.0026659823744557797,0.10607872173190117
0.23562589690563732,1.5912678033092702,0.3429181594669118,9.08181241152505,0.43323886323018773,9.681359494456622,7.470728953679402e-06,0.0004109937455919054,0.0032441803050460294,0.10423912614583969
0.24874607638888874,1.6977220607507892,0.32039240362030225,7.917270697545416,0.4518350726358252,10.213915532488906,7.496985461976793e-06,0.0004204218546549479,0.002046586544602178,0.10751723416149617
0.22356576465482023,1.430506405624881,0.3352660872395833,8.742239452491859,0.4636220667381533,9.175718941271958,9.428597821129694e-06,0.0004289297315809462,0.0017755045188823715,0.10221905410289764
0.22479498723447716,1.3824997116168802,0.3518607601868872,9.408634218157278,0.44975248544730384,9.294178896299618,1.3217920727199978e-05,0.00042296193440755206,0.002849499097792432,0.10142759010195732
0.2865396444801879,2.8911462350146055,0.30371521612030233,6.436604539595543,0.29490399152369284,7.3270222248399595,1.5216827392578125e-05,0.0003951548258463542,0.0028987092711031436,0.09750805176794529
0.24902122229881526,0.8479190879620547,0.5832734680095998,18.600734453209885,0.23049074282577622,10.200627992249048,1.1462627516852484e-05,0.0004056088341606988,0.002979696791153401,0.0917104411125183
0.27084075571895433,2.629863931018045,0.19599497855392162,2.5992138489730525,0.4437774918300653,5.732126952925337,1.5532786316341825e-05,0.000383809577094184,0.0023002111888490617,0.10429631032049656
0.28806088439542493,2.721252534624718,0.12639970588235291,0.9022828543571134,0.5717841934742645,4.896687447104649,8.6245596408844e-06,0.0003994379679361979,0.0019694330741185694,0.09209717996418476
0.26609083895016344,2.1233423081876213,0.18626520960988557,2.0897241100810935,0.42742060559640516,6.937348305079354,1.3863327768113878e-05,0.0004027332729763455,0.002561635784804821,0.09665324479341507
