havg,hv,savg,sv,vavg,vv,magavg,magv,angavg,angv
0.1963193143637663,0.9912453336694207,0.2597282633782679,5.646403146111469,0.5122916839001224,3.526670869396488,3.1726879543728296e-05,0.0004755279541015625,0.0064109749463386835,0.08147845946252347
0.2013569371680964,1.1970885463636016,0.2532113071895426,5.744669524107048,0.5066420553768384,3.4615987409651945,2.6993929015265572e-05,0.0004259228176540799,0.005570678933290765,0.08265810899436474
0.2004042809180965,1.1854059639156,0.25558207695057195,5.888862271995077,0.4998403920292075,3.34439920073475,5.121980773078071e-05,0.0004341851552327474,0.005611925963312388,0.08263291463255883
0.2022891284977532,1.2234045840220718,0.25490140637765524,5.853431624013982,0.4987457336345996,3.330508767085553,4.746347003512912e-05,0.0004228108300103082,0.005576410060748458,0.08296251609921455
0.20328727175245098,1.2386048348655032,0.2539381475949754,5.772700835175192,0.5065942071333741,3.474076652788649,3.485922813415527e-05,0.0004220330980088976,0.005595247006276623,0.0822892252355814
0.20193626365910947,1.212350698831003,0.25200998097937083,5.672376534538212,0.515904048074959,3.611578301194899,3.969840208689372e-05,0.00043622262742784286,0.005566547638736665,0.08285531759262085
0.20278422385620906,1.2267306137841032,0.2527139476102941,5.690915311904869,0.515239444699755,3.6047028284489273,4.461052152845595e-05,0.00045286250644259983,0.005449166411999613,0.08119154065847396
0.2008897080524918,1.182279959663677,0.253968463796977,5.7603237463782,0.512227298049428,3.5443231171706615,3.906690014733209e-05,0.0004154221852620443,0.005451597720384598,0.08171565048396587
0.201960134548611,1.210845698483846,0.2533464690563725,5.729525110717664,0.5137820140165441,3.5708474484786263,4.113240242004395e-05,0.00044206242031521266,0.005693893693387508,0.08139062702655792
0.18857999693627453,1.1373430036637469,0.23227362515318625,2.7645033922987334,0.5448102870966094,4.949524229793531,2.324168152279324e-05,0.00040013741387261284,0.004661902569932863,0.10514712207019329
0.18582786828533496,1.2081244553079553,0.23535772875816988,3.0896323698693267,0.5269342288347632,4.8068518900449115,2.0321864551968045e-05,0.0004172907511393229,0.004692795246373862,0.1049604968726635
0.18583312040441183,1.2064979793769595,0.23383518637663392,2.988307338061322,0.5272178109681374,4.816050146123915,2.831631236606174e-05,0.00042279654608832465,0.004999985438771546,0.10526032194495201
0.17750130897671568,1.1473962412075085,0.20055819035947703,1.7268554220061865,0.5774696065665846,3.431484548043281,3.035693433549669e-05,0.0004452969445122613,0.0037178395909722895,0.11963077679276467
0.1779757438470181,1.1744575923392246,0.1972637812755311,1.6902029276027155,0.5807462058312907,3.4890640305063934,4.407879776424832e-05,0.00042073949178059893,0.004336528368294239,0.12158710300922394
0.16869894799325985,1.8661749801728378,0.21976307725694444,4.613837949427585,0.5344509202665442,8.371822616633803,7.278806898328993e-05,0.000410317145453559,0.007185788238421083,0.11301526509225368
0.1766280804483252,1.9952100016209429,0.20533332950367642,4.164043418440528,0.5355937143841911,8.405310334432246,5.6559917661878796e-05,0.00042534175448947484,0.006709884237498045,0.11222495809197426
0.2064897019250409,0.6057654121537706,0.1969388463796976,5.786281084319018,0.48163849545547394,8.17585729411505,1.8219488196902805e-05,0.00044412638346354166,0.0019346031127497553,0.0888849950581789
0.21215490400326795,0.6573753119982,0.19812845511642152,6.0802970372741525,0.47555627029718156,8.108589582463235,1.1981271372901068e-05,0.0003906993865966797,0.0017503681877860798,0.09173433683812618
0.20992848983864382,0.6444001463768737,0.2028085383476307,6.386273416241706,0.4764162418300656,8.161654059961423,1.679813199573093e-05,0.00043884713914659287,0.0020082959266437684,0.09026258341968059
0.20562661675347227,1.6908482633561828,0.24094953239889705,3.055644328885757,0.5406297012867648,5.200926103867418,2.5751561588711208e-05,0.00016418880886501737,0.031099361624801532,0.024345788029022514
0.2370045001021242,1.4245497741592215,0.2545625517003676,6.163355686847793,0.5693713309334151,6.564661018752544,0.00024438654581705727,0.0007189915974934896,0.03133478204486892,0.030815290603786707
0.2722070766952615,2.039825195541855,0.3294438523794933,7.568634769122701,0.5091806802747141,8.397610646519132,0.00020492271847195095,0.00010864584181043837,0.07626064368057996,0.022722028013668023
0.22689506204044127,1.270639806396691,0.27607450239991826,12.720866722175913,0.46324689440359457,6.46357754962741,0.00015510023964775932,0.0005780352698432074,0.06516061048954726,0.02716005134396255
0.24712764195261447,2.06833521690055,0.3058508190359476,9.792514379555188,0.4778359912428511,7.153643184622419,0.00028397274017333984,0.00023816526201036242,0.07616391525138169,0.0407446944899857
0.2619386541309232,2.0354225489971074,0.2650520032935049,3.9979245491743716,0.5347392801521652,6.892244788903565,0.0002532334433661567,0.0007712570190429687,0.04705335753504187,0.04658560002222657
0.2466691955167484,1.7223121926238847,0.27722503944546556,3.8162797290542083,0.5078498050704656,6.814211871224982,0.00032438267601860894,6.660252147250706e-05,0.05549223235342651,0.03754805804695934
0.24631779513888893,1.6487560080991428,0.2477605140676061,6.667346008998186,0.5188642576848448,5.655709143618858,0.00018263505299886067,0.000654974619547526,0.06345469349063933,0.059603209458291534
0.21985611034517968,1.0131732716166133,0.22986081750408494,6.810993259398334,0.5580094053819444,6.7141393424076625,1.1216526561313206e-05,0.00044237632751464845,0.003318540163745638,0.10196510285139083
