0.198526566202002	0.701960784313725	0	1.58441224370338	0.193441768918505	1	0	1.09878689807238	0.587332680632149	1	0	4.16707976465198	5.53506480322944E+AC0-06	0.00036523238288	0.002418621827383	0.090035156272352
0.200471723728554	0.694117647058823	0	0.371194463633995	0.068970412198734	1	0	0.078632048938955	0.507094135135825	1	0.031372549019608	1.874180033827	1.08045776685079E+AC0-05	0.000353530248006	0.003285922706127	0.091997207254171
0.197415993923611	0.694117647058823	0	0.697422410745152	0.248712147416258	1	0	7.47712725631946	0.485966990017361	1	0	5.28246099292481	1.2354838848114E+AC0-05	0.000213028992547	0.002720599145396	0.052709848508239
0.273562827818627	0.701960784313725	0	1.07167763976249	0.318691497012868	1	0	9.01597585130867	0.363105269097222	1	0	12.0030042670374	1.38910876380073E+AC0-05	0.000604256735908	0.005135888103396	0.028139386493713
0.19683333448223	0.701960784313725	0	0.979122361468047	0.190397990579044	1	0	3.97573258762274	0.54293005591299	1	0	4.85940267596225	1.95175978872511E+AC0-05	0.000403722169664	0.003327301605605	0.112624831944704
0.232984021905637	0.701960784313725	0	0.753011416542513	0.119861201873979	1	0	2.82310960039836	0.549890148463031	1	0	1.43961946102897	4.36116125848558E+AC0-06	0.000486089452108	0.001476523810998	0.052546195052564
0.225588391671773	0.701960784313725	0	1.03113888771543	0.236212449448529	1	0	6.88339780340035	0.495044879365809	1	0	5.84102610504518	1.86061183611552E+AC0-05	0.00027316877577	0.004478677494917	0.049192173816264
0.235257316431781	0.701960784313725	0	2.04269734050377	0.2191047570721	1	0	2.59365352437169	0.512134414445466	1	0	5.75407763498032	7.37778743108114E+AC0-06	0.000425985209147	0.002504028207622	0.082484231106937
0.195876350081699	0.701960784313725	0	1.26302747061106	0.277185375306373	1	0	6.31581341122622	0.501473778467116	1	0	7.72008802243849	2.36754126018948E+AC0-05	0.000397197638618	0.003685802058317	0.10855938218534
0.222542928921569	0.658823529411765	0	1.37422637986277	0.141479457720588	1	0	0.614768644529192	0.625765435176675	1	0	1.87461037146303	1.32694482803345E+AC0-05	0.000412854639689	0.003459303986747	0.102799534350634
0.226340497217116	0.701960784313725	0	1.3723217021125	0.221084336831087	1	0	6.04116053073069	0.50895351536969	1	0	6.99614615505955	6.57121340433757E+AC0-06	0.000404572338528	0.002108237325447	0.097322478666902
0.21405527637357	0.701960784313725	0	0.96609377445386	0.180297377833946	1	0	3.5912190243649	0.543892685483047	1	0	4.06769195152611	1.30651182598538E+AC0-05	0.000424278428819	0.004285681491019	0.066235635206103
0.206802294092116	0.686274509803922	0	0.475599400608946	0.064932341707516	1	0	0.10742304135411	0.511385890650531	1	0.011764705882353	3.00777860100454	9.89570750130547E+AC0-06	0.000192163636949	0.003906311553437	0.058366409763694
0.21686022314134	0.658823529411765	0	0.474471002838787	0.060582554764093	1	0	0.084835049260106	0.515968512305964	1	0	2.22953544711305	4.1689266761144E+AC0-06	0.00064643152025	0.001978818452917	0.07254153419286
0.230895701976103	0.701960784313725	0	1.32963092368758	0.418414255897672	1	0	12.2753196950475	0.434903784594567	1	0	10.895578312225	1.27642684512668E+AC0-05	0.00042583855523	0.001527539048693	0.09891511708498
