havg,hmax,hmin,hv,savg,smax,smin,sv,vavg,vmax,vmin,vv,frame_edges_comp,frame_comp
0.1977624213643791,0.7019607843137254,0.0,0.44218699012245566,0.11168309538398692,1.0,0.0,0.1116804700102248,0.527264976000817,1.0,0.03529411764705882,0.23514071041859896,nan,43224.314455800064
0.25818849366830066,0.7019607843137254,0.0,0.8017249492737941,0.1626836203022876,1.0,0.0,0.3312748108381651,0.5246998110702614,1.0,0.011764705882352941,0.594991196599919,nan,20768.156889844406
0.30147251021241833,0.7019607843137254,0.0,1.1468075956850308,0.15822212060866017,1.0,0.0,0.35654609758029426,0.5713281091707515,1.0,0.011764705882352941,0.6976757662446037,3795.6666666666665,3643.4442118064967
0.20162110957924845,0.7019607843137254,0.0,0.7806962080440136,0.1685731464460784,1.0,0.0,0.24004753665199266,0.5498913556985294,1.0,0.011764705882352941,0.5862664028080925,nan,25770.51121899756
1.692641332985041e-139,2.4414129179327566e-152,2.05569647859566e-115,1.9142267231982712e+227,1.0940382242635991e-303,7.168667643595087e-299,8.363245093357932e-299,1.1849922902647005e-303,3.506366530318599e+151,1.8927149106103696e+219,1.0675799966100795e+224,2.4673304256523617e+243,1.0,4.67188845579836e-310
